hearing_id,comment_id,speaker_type,speaker_name,speaker_cluster,start_timestamp,word_count,question_flag,analysis_text
h2_2026_03_23,h2_2026_03_23_t00049,official,Unknown speaker,SPEAKER_28,00:12:45.696,6,True,Is Ms. Deppie's mic on?
h2_2026_03_23,h2_2026_03_23_t00053,staff,Unknown speaker,SPEAKER_69,00:13:14.203,9,True,Ayers? Yes. Kahneman? No. All right. Constant? Yes. Desco?
h2_2026_03_23,h2_2026_03_23_t00054,official,Unknown speaker,SPEAKER_11,00:13:24.267,1,False,No.
h2_2026_03_23,h2_2026_03_23_t00055,staff,Unknown speaker,SPEAKER_69,00:13:27.000,1,True,Diener?
h2_2026_03_23,h2_2026_03_23_t00056,official,Unknown speaker,SPEAKER_11,00:13:27.660,1,False,No.
h2_2026_03_23,h2_2026_03_23_t00057,staff,Unknown speaker,SPEAKER_69,00:13:30.161,1,True,Dalgiorno?
h2_2026_03_23,h2_2026_03_23_t00058,official,Unknown speaker,SPEAKER_11,00:13:30.921,1,False,No.
h2_2026_03_23,h2_2026_03_23_t00059,staff,Unknown speaker,SPEAKER_69,00:13:33.601,1,True,Deppi?
h2_2026_03_23,h2_2026_03_23_t00060,official,Unknown speaker,SPEAKER_11,00:13:34.341,6,True,Yes. Douglas Williams? Yes. Forsyth? Yes.
h2_2026_03_23,h2_2026_03_23_t00061,staff,Unknown speaker,SPEAKER_69,00:13:39.802,1,True,Frazee?
h2_2026_03_23,h2_2026_03_23_t00062,official,Unknown speaker,SPEAKER_11,00:13:40.503,1,False,No.
h2_2026_03_23,h2_2026_03_23_t00063,staff,Unknown speaker,SPEAKER_69,00:13:43.163,1,True,Fulgenzi?
h2_2026_03_23,h2_2026_03_23_t00064,official,Unknown speaker,SPEAKER_11,00:13:44.023,1,False,Yes.
h2_2026_03_23,h2_2026_03_23_t00065,staff,Unknown speaker,SPEAKER_69,00:13:45.184,1,True,Guyton?
h2_2026_03_23,h2_2026_03_23_t00066,official,Unknown speaker,SPEAKER_11,00:13:45.924,1,False,Yes.
h2_2026_03_23,h2_2026_03_23_t00067,staff,Unknown speaker,SPEAKER_69,00:13:47.104,1,True,Hall?
h2_2026_03_23,h2_2026_03_23_t00068,official,Unknown speaker,SPEAKER_11,00:13:47.824,1,False,Yes.
h2_2026_03_23,h2_2026_03_23_t00069,staff,Unknown speaker,SPEAKER_69,00:13:48.924,1,True,Crell?
h2_2026_03_23,h2_2026_03_23_t00070,public,Unknown speaker,SPEAKER_15,00:13:50.765,1,False,No.
h2_2026_03_23,h2_2026_03_23_t00071,staff,Unknown speaker,SPEAKER_69,00:13:52.305,1,True,Latham?
h2_2026_03_23,h2_2026_03_23_t00072,staff,Unknown speaker,SPEAKER_69,00:13:55.842,11,False,but don't you know mcguire men all yeah. Rater yeah.
h2_2026_03_23,h2_2026_03_23_t00073,official,Unknown speaker,SPEAKER_11,00:14:09.506,4,False,Shepard yeah small yeah.
h2_2026_03_23,h2_2026_03_23_t00074,staff,Unknown speaker,SPEAKER_69,00:14:17.129,5,False,Chumlin yeah true x no.
h2_2026_03_23,h2_2026_03_23_t00075,staff,Unknown speaker,SPEAKER_69,00:14:36.304,4,False,"13 yes, 15 no."
h2_2026_03_23,h2_2026_03_23_t00076,official,Unknown speaker,SPEAKER_28,00:14:50.074,29,False,"Proceeding in the regular order according to the motion adopted by the board, we have a 10-minute presentation, up to 10-minute presentation from the proponents. Please proceed."
h2_2026_03_23,h2_2026_03_23_t00077,developer,Unknown speaker,SPEAKER_57,00:15:07.426,32,False,"I'm just going to check the clicker here to make sure it's working. I know last time I was up here, it cost me some time here. Let me just..."
h2_2026_03_23,h2_2026_03_23_t00078,developer,Unknown speaker,SPEAKER_57,00:15:21.198,1388,True,"Okay. Good evening. My name is Brad Hout with CIRES I. Thank you all for spending some time tonight to hear our final presentation regarding the proposed data center here in Sangamon County. A lot of these slides I've already presented before at previous meetings, including the public forum in December and the zoning hearing. So I'll run through some of the stuff that I presented previously relatively quickly. So a matter of background, CIRES I is a global data center owner, operator, and developer based in Dallas, Texas. And we operate 55 locations across the globe. This opportunity presents an opportunity to expand our campus here into central Illinois. We currently operate a number of facilities in the Chicagoland region where we also employ over 100 employees and other several hundred contractors as well. So a little bit about the site. I think most people are familiar, but for those that aren't, this is in the southern portion of the county, 280 acres on Thayer Road, approximately two miles west of Louder, four miles southeast of Waverly, and seven miles from Auburn, Thayer, and Verdon, directly adjacent to the Double Black Diamond Solar Farm. We selected this site because of its proximity to infrastructure, noting the existing substation that's there just a half mile south of our site, and the 345 KV corridor that's along there as well. The site plan lays out like this. It's four 450,000 square foot buildings. This will be built out over multiple years. Each building will take about 12 to 15 months to construct from start to finish, four to six years of construction and building out this campus. Previously, we had a six-building campus shown. We revised that to address some of the early concerns we heard about lack of open space. This new design allows us to free up about 20 acres at the western end of our campus. It allows us to consolidate much more under one roof and allows us to be more water efficient. This design is roughly 20 percent more efficient than our earlier design, which we did to help address some of the concerns we heard early on about water. A setback, so the benefit of this site is it has significant setbacks from existing residential. There's a few dimensions there called out. On the east side and the west side, the closest residences you see are actually unoccupied. And so those are unoccupied. The closest occupied residence is a little bit further to the south at that 2,510-foot dimension. That property owner owns the property to the north. With our two nearest property owners, we have cooperation with them and understandings in place. As you move around the site to the northern side, the setbacks get further and further, but generally they're well over 1,000 feet in all directions. There's been a lot of talk about recently in some of the local publications and previously in others. And at our public forum, I talked a little bit about Aurora, and we talked about it at the Zoning Board of Appeals meeting. But I thought it was important to bring it up again and just address some... SOME INFORMATION AS IT RELATES TO THIS CAMPUS. SO WE DO HAVE A NOISE ISSUE IN THIS CAMPUS THAT WE'VE BEEN WORKING TO ADDRESS OVER THE PAST SEVERAL MONTHS. WE WERE MADE AWARE OF AN ISSUE BACK IN APRIL OF LAST YEAR AND IMMEDIATELY WENT INTO ACTION TO PUT INTO PLACE SOME REMEDIAL MEASURES AS IT RELATES TO NOISE. AND THAT PROJECT HAS BEEN ONGOING AND WILL BE COMPLETED IN SEPTEMBER. IT'S CURRENTLY ONGOING RIGHT NOW. THAT CAMPUS WE BOUGHT IN 2016 AND EXPANDED IT THROUGH 2024. WE'VE HELD FIVE COMMUNITY MEETINGS DURING THIS PROCESS AND WE'VE POSTED A FULL UPDATE, FULL UPDATES IN THE HISTORY OF THAT ON OUR WEBSITE OVER THE COURSE OF THE PAST YEAR. SO IF THERE'S ANY QUESTIONS ABOUT THE PROCESS OF THE HISTORY ON THIS, IT'S ON OUR WEBSITE AND IT HAS BEEN FOR THE LAST YEAR. THERE'S ONE IMPORTANT DISTINCTION TO MAKE BETWEEN THIS CAMPUS AND THE ONE IN SANGAMON COUNTY. AS YOU CAN SEE WITHIN THAT HALF MILE RADIUS, THERE'S 175 TO 200 SINGLE FAMILY HOMES. around that campus. When you contrast it to the site in Sangamon, that first circle is a half mile radius. There's zero occupied residences within a half mile radius of the campus in Sangamon County. This is intentional. We want to make sure that our sites are well located and that we are learning from other issues that we've had in the past. Additionally, all of the measures that we've taken to mitigate noise on the campus in Aurora are already in the design for this campus here in Sangamon County. This will be new construction. We're using state-of-the-art methods, and we'll have chiller walls and generator walls incorporated. We've done noise modeling to confirm that the design for this site will meet county and IEPA noise standards, and we'll do additional confirmatory measurements at building permit issuance and at completion. This is an example rendering of what the site looks like, and then just another elevation of what this looks like in plan view, showing the chiller mitigation walls and the generator walls. We've talked many times about water usage. Just the headlines, 4,616 gallons per day across the entire campus. Once completed, water is provided by the Apple Creek Rural Water Cooperative. AROUND THIS TIME LAST YEAR, THE COUNTY BOARD STARTED THE PROCESS OF ENACTING SPECIAL REQUIREMENTS FOR DATA CENTERS. AND THAT WAS PASSED AND APPROVED. THE LIST OF THEM ARE UP THERE ON THE SCREEN. THIS GUIDED OUR DESIGN FROM THE VERY BEGINNING WHEN WE STARTED THIS PROCESS SEVERAL MONTHS AGO. OUR PROPOSED SITE PLAN MEETS ALL THE EXISTING ORDINANCE REQUIREMENTS. THE PLANNING COMMISSION STAFF FOUND THAT THE APPLICATION MET ALL STANDARDS FOR APPROVAL And in February, the Zoning Board of Appeals approved the Project 5-0. Additionally, we've been made aware of some additional changes that are contemplated to the zoning to the data center ordinance. We've had a chance to review these, and we sent a letter on March 22nd confirming that we are already meeting these regulations or will be complying with them in the future. With respect to jobs, this is a 46-year project requiring the work of at least 500 skilled construction workers. And it's part of the reason why we selected this site, because we knew of the strong workforce that exists here and the population that's here today that can serve this project. We agreed to enter into a project labor agreement to make sure that all work that's provided on this project is by local labor unions. There may not be enough people to serve this project today, and so we're supporting pre-apprentice programs to make sure that there's a new workforce that can come in and support this project as we build it out. Once it's operational, we have 100 permanent positions serving this data center campus on a daily basis. Their entry level, the highly technical roles, there's... The salary positions are $65,000 to $150,000 per year, and we have some hourly positions for people who are looking for more temporary work. There's a role for essentially everybody in all backgrounds with this project. With respect to economic impact. a minimum $500 million investment over that time period, a minimum. And I say that because it could very well be much more than that. We did not ask for a property tax payment for this. We never asked for an NDA to be signed by any of the county board members or any of the agencies that we worked with. This investment produces $6 million annually in property tax revenue for the taxing districts shown on the right-hand side. That's close to $100 million over 20 years. In addition to this, We're voluntarily contributing an additional $15 million in community benefits that I'm going to run through now."
h2_2026_03_23,h2_2026_03_23_t00079,developer,Unknown speaker,SPEAKER_57,00:23:06.831,388,False,"Water, I don't know why the formatting is messed up. With respect to water, we're investing seven to nine million dollars as part of our contract with Apple Creek to provide water to this facility. The bigger investment that we're making is in the dredging of Waverly Lake. Waverly Lake has seen sediment introduced into the lake over time and requires dredging. There's no public funding currently available FOR THAT WORK, AND SO OUR PARTICIPATION ON THE PRIVATE SIDE TO GET THAT JOB DONE IS GOING TO HELP EVERYBODY IN THAT REGION THAT RELIES ON THAT LAKE FOR WATER. IT'S INCREDIBLY IMPACTFUL FOR THE FOLKS THAT ARE SERVED BY THE RURAL CO-OP AND BY THE CITY OF WAVERLY WATER SOURCE. WE'RE GOING TO REQUIRE TWO DIVERSE FIBER LINE EXTENSIONS. THOSE UNLOCK THE POSSIBILITY FOR FIBER SERVICE ALONG THOSE ROUTES, SO PLACES THAT DIDN'T PREVIOUSLY HAVE FIBER BEFORE CAN HAVE IT ONCE THESE LINES ARE PUT INTO PLACE. WITH RESPECT TO THE FIRE PROTECTION DISTRICT, WE MET WITH THE VIRGIN FIRE DISTRICT, THE ONE WHO PROVIDE THE FIRE SERVICE, FIRE PROTECTION SERVICE TO OUR CAMPUS. WE'VE COMMITTED TO FUND THE PURCHASE OF A NEW LADDER TRUCK. SOME OF THE OTHER SURROUNDING FIRE DISTRICTS CERTAINLY DO HAVE LADDER TRUCKS. THEY DID NOT. THEY HAVE A CLEAR NEED FOR THAT TO SERVE THIS PROJECT. SO WE'VE COMMITTED TO PURCHASE THAT FOR THEM. ADDITIONALLY, WE'RE OFFERING VARIABLE GRANTS. for equipment upgrades and training based on need to other Mavis Division 48 districts, and that'll be facilitated with the help of the Sangamon County Office of Emergency Management. Finally, we're making investments in nonprofit and educational support. We've allocated funds to provide multi-year commitments to fund the need-based programming for existing early childhood STEM education programs. We've committed funding to accommodate 10 new pre-apprentice participants annually over the next five years through the Springfield project. We've committed technology grants to the Auburn and Ball Chatham school districts to support the educational needs of our nearest neighbors. And we will hold a career and job fair in Q3 or Q4 of this year to make sure that people are aware of pathways to work on our project and in our buildings once this is complete."
h2_2026_03_23,h2_2026_03_23_t00080,official,Unknown speaker,SPEAKER_28,00:25:18.637,4,False,That's 10 minutes.
h2_2026_03_23,h2_2026_03_23_t00081,developer,Unknown speaker,SPEAKER_57,00:25:20.739,7,False,And I'll end there. Thank you.
h2_2026_03_23,h2_2026_03_23_t00082,official,Unknown speaker,SPEAKER_28,00:25:32.668,21,False,"All right, then proceeding with the rules as adopted, 10 minutes, up to 10-minute presentation divided anyway by the opponents."
h2_2026_03_23,h2_2026_03_23_t00083,public,Unknown speaker,SPEAKER_65,00:25:43.034,679,True,"Hello, County Board. Hello, public. My name is Thomas Davis. I'm a retired lawyer with 34 years of experience solely for state and county governments. First of all, the Illinois Constitution guarantees that, quote, each person has the right to a healthful environment. State zoning laws rightfully give explicit priority to health, safety, and welfare. The Illinois County Code authorizes the county to, quote, regulate and restrict location and use of structures for the purpose of promoting the public health, safety, morals, comfort, and general welfare, and conserving the values of property throughout the county. with, quote, the power to regulate and restrict the intensity of such uses. As to rural buildings, quote, due allowance shall be made for existing conditions and the conservation of property values. The law requires that, quote, development must be to the best advantage of the entire county. The statute does not mention revenue or money, any tax payments, beginning a few years from now, would be just one part of the general welfare analysis. Many county residents, especially people, those living near the site, have serious concerns about quality of life, as well as electric bills. Your ordinance declares, quote, the intent of these regulations is to protect the public health, safety, and community welfare. You are under no requirement to act by a date certain After 15 county meetings on this controversy, there are still unanswered questions and concerns. There is no legal urgency. Tonight is merely a self-imposed deadline. If I don't do it, somebody else will, is a Dr. John song, but it's not good basis for policy. Especially now, when in response to public concerns, the zoning board last Thursday announced that it's seeking to amend the ordinance to better protect the public health, safety, and community welfare. Any vote, any re-vote tonight ought to be delayed pending ordinance revision. However, there is apparently some suggestion that you must vote tonight to approve this proposal simply because it is recommended as meeting, quote, the minimum requirements. This is both false and wrong. You have the discretion to defer this vote. Try again. 13 to 15? Let's do it again. Most of the members of the county board and the public were not well informed of this proposal until very recently. Take a few more months to implement what you've learned and then review the proposal and vote with the new improved regulations. Getting back to the current ordinance, it's still in effect. It explicitly sets only, quote, the minimum regulations required. It clearly prohibits approval unless, quote, such use will minimize the adjacent effects on the character of the surrounding area. Any facility must, quote, be operated, designed, and located so that the public health department safety and welfare will be protected and that it will not cause substantial injury to the value of other property in the vicinity. You are obligated to give due consideration of these criteria. Your constituents have a constitutional right to a healthful environment and deserve more than minimal protection requirements being permitted. No developer has a vested interest in the present regulations unless and until land acquisition and significant capital expenditures are made. That's my opinion. The design of the data center is modular. It's relatively off the shelf. It's easily changed. They're changing it as time goes by. The exercise of your discretion. is controlled by state law and your ordinance, requires due consideration of the criteria that matter most, this being the public health, safety, and welfare. No other issue or factor outweighs these. Certainly not the uncertain revenue stream to be shared with another county. Of course, the key issue is intensity of use. Current restrictions such as setbacks and height are inadequate to minimize adjacent effects. With the other important unresolved concerns and now the plan to revise the ordinance, you are legally obligated, in my view, to defer a vote on the data center proposal. Minimal impact cannot be achieved through minimal protection. Thank you."
h2_2026_03_23,h2_2026_03_23_t00084,official,Unknown speaker,SPEAKER_28,00:31:13.089,43,False,"Folks, let's please, I know everyone is excited about this evening from both sides, but please let's try to keep the demonstrations to a minimum. It'll be a long night, and we have a lot of people to hear from."
h2_2026_03_23,h2_2026_03_23_t00085,public,Unknown speaker,SPEAKER_73,00:31:33.554,696,True,"Good evening. I'm Jim Applegate, a resident of Sagamon County for more than a decade. I know for many of you that makes me a newcomer. But I urge you to say no to this clear and present threat to our health and safety or at least support a delay until we have legally binding agreements protecting all of us. Over the last two years, $68 billion in data center proposals around the country have been denied or delayed with the most intense opposition, this is important, coming from areas already dealing with the negative impact of a data center on the health and quality of life in their communities. $68 billion worth, and that number is accelerating in late 2025 and 26. Why, you may ask, is this happening? Because more and more communities are putting their health and quality of life ahead of the often unfulfilled or at least overstated promise of tax dollars being dangled in front of them by billionaire companies with no vested interest in them. As county board members, your number one priority should be, and I hope is, the health and quality of life of your constituents. And as you have heard, legally you can say no or delay proposals if you feel they threaten that. And if somehow you don't see the dropping of 420 diesel generators the size of semi-trucks into the middle of prime farmland, holding nearly 3 million gallons of diesel fuel with as yet no legal guarantees for how much or how often the dangerous particulates from diesel fuel are released into our air. If you don't see this as a clear and present danger to our health and safety, I'm not sure why. The EPA states the impact of diesel emissions as, and I quote, Exposure to diesel exhaust can lead to serious health conditions like asthma and respiratory illnesses, can worsen existing heart and lung diseases, especially in children and the elderly. The elderly, that would be me. These conditions can result in increased numbers of emergency room visits, hospital admissions, absences from work and school, and premature deaths. Also produced is acid rain, which affects soil, lakes, and streams. We have already seen the many harmful impacts of these data centers in places like Aurora, which was previously mentioned, right here in Illinois. But it's not just about a power failure like they had in Aurora with extended use of these generators. By law, they must be tested on a cycle basis, monthly, quarterly, and annually. Testing each of these 420 diesel generators for even 30 minutes per month would equate to 210 hours per month of dangerous particulates entering our ecosystem. And for our friends from Dallas, I would point out that we have wind in Illinois, and that those particulates will not be limited to whatever small area that data center takes up. Given all this, the lack of a legally binding testing schedule for these 420 semi-truck-sized diesel generators poses a clear and present threat to the health and well-being of your constituents. And as to those pictures of tax dollars dancing around in our head, just Google, and I did, appealing property taxes for data centers, and you will find immediately at least five law firms that's helped their ability to massively reduce property evaluations for these centers by hundreds of thousands of dollars through manipulation of things like depreciation schedules. They say because of the, and I use their word, squishy nature of these evaluations for these new types of centers. These are massive for-profit companies, and avoiding taxes is a great way to increase profits. Not to mention the fact that 70% of any revenue will not even go to Sideman County, which you are supposed to represent. As of now, we get most of the risk to health and safety and not much of the reward. I urge you to vote no on this data center or at least support a delay in approval until the many issues being raised by your constituents are resolved and we have legally binding commitments. Thank you."
h2_2026_03_23,h2_2026_03_23_t00086,official,Unknown speaker,SPEAKER_28,00:36:05.439,22,False,"Folks, please, please limit the demonstrations. It just takes from the time for the presentations. All right, 10 minutes for the proponents."
h2_2026_03_23,h2_2026_03_23_t00087,consultant,Unknown speaker,SPEAKER_62,00:36:17.128,544,True,"Thank you, Mr. Chairman. My name is Kyle Berry. I'm an attorney with McGuire Woods, and I'm representing the petitioner here tonight. I live here in Springfield. I'm a Sangamon County resident and taxpayer, and my office is about four blocks away here. I just want to discuss a couple legal issues that were just raised. First of all, neither Mr. Davis nor Mr. Applegate attended the public hearing last month in front of the Zoning Board of Appeals. I don't know why. You'll have to ask them. But that was an evidentiary hearing. And the reason that the state law and your ordinance requires a public hearing that's an evidentiary hearing is that witnesses testify they're under oath. They make statements. And when people do that, they tend to be a little more careful about what they say, or they should. And evidence is considered. Well, the zoning board considered the evidence and they voted five to zero to recommend approval. The evidence that was submitted here tonight, anything that's new, shouldn't be considered under the law because it was supposed to be done at the evidentiary hearing. Makes sense, right? So when it comes to data centers generally and the arguments that data centers are bad, the problem with that argument is that this board, this county, adopted a data center siting standard last July. And 25 years ago, the Illinois Supreme Court said that once a permitting body adopts a standard and sets something up as a special or conditional use, then it essentially has made a determination that that use is compatible with the zoning district that is being proposed in. In this case, at the agricultural zoning district. And so the approval, if the applicant meets the standards, then the permitting authority is under the law, under the Supreme Court ruling, not my opinion, it's the Supreme Court's, the body is required to approve the ordinance, approve the petition if it meets the standards. Well, in this case, as Mr. Howe already indicated, the petitioner has met those standards in the application and in the evidentiary hearing. By the way, the commitments that were made at the evidentiary hearing are binding. That was a recorded meeting. The planning staff has found that the petitioners met those standards. And then the zoning board, again, voted to recommend five to zero unanimously that those standards had been met. So, again, I just wanted to make it clear that while the arguments that were made that you're not required to consider that, I beg to differ. The hearing was made. The hearing was properly noticed under Illinois law. And the zoning board has made its recommendation. It's in front of you. And, you know, they can ask you to delay it. This is a common – I do a lot of hearings around the state. I've appeared in about half the counties, mostly on renewable energy projects. It's a common tactic of opponents to ask for a delay because they know that delays can kill a project. So, again, I'll turn things over to Mr. Hout again, but I wanted to address those legal issues. Thank you."
h2_2026_03_23,h2_2026_03_23_t00088,official,Unknown speaker,SPEAKER_28,00:39:35.832,5,False,"Hey, folks, we're just..."
h2_2026_03_23,h2_2026_03_23_t00089,developer,Unknown speaker,SPEAKER_57,00:39:40.714,14,False,"I'm providing some time to our environmental expert, Laura, to talk about emissions."
h2_2026_03_23,h2_2026_03_23_t00090,developer,Unknown speaker,SPEAKER_44,00:39:52.808,564,True,"Hi, all. Can you hear me? I'm Laura Cottrell, Senior Director of Environmental Compliance with SARS-1. I've been with SARS-1 for just about three years now, and prior to coming to SARS-1, I spent the majority of my career in environmental consulting. And the latter part of that consulting career, pretty much focusing on data centers, so supporting our competitors and our customers and others in the data center industry with air quality and air permitting challenges and other environmental challenges. So I understand. what you guys are all thinking about and also from this side, the complexities and the safeguards that are in place to ensure that we are being a good neighbor and protecting human health and community health and whatnot. To respond to some of the specific comments on air quality concerns, so for this site and really for any site in Illinois, The overarching regulatory framework that helps ensure that we are protecting the health of the community really starts at the Clean Air Act. At its very simplistic state, the Clean Air Act sets ambient air quality standards for the entire country. The rest of the Clean Air Act makes sure that if there are certain areas of the country that are not meeting those clean air standards, you have more stringent rules to ensure that you get back within those standards. Those standards includes ambient air quality standards for things like NOx, ozone, and particulate matter. So basically that Clean Air Act delegation of that is given to Illinois EPA in the state of Illinois. So when we go in to permit this data center, we're securing a permit from Illinois EPA. Their rules are set up to ensure that we're complying with the Clean Air Act, and inherently those rules are set up to ensure that we're protecting ambient air quality standards, those standards that were set to ensure the health of the community. Layered on that, another overarching federal regulation is called NESHAP, or National Emission Standards for Hazardous Air Pollutants. So we're talking about diesel particulate matter and other air toxics. That's another federal rule that, in addition to permitting, requires certain emission standards for diesel generators. We're subject to subpart Quad Z under the NESHAP rule. That basically dictates that we need what's called a Tier 2 emergency generator for our data centers. U.S. EPA has deemed that for backup purposes, because we do not operate our generators often, Tier 2 emissions are adequate to protect human health and the environment. For this site, we are going above and beyond those Tier 2 standards. We're using Tier 4 equivalent emergency generators. So that's basically a Tier 2 generator with emissions controls to reduce things like NOx, CO, VOC, and diesel particulate matter. So this facility, once permitted, it will become what's called a minor source under Illinois EPA rules. We do not operate our generators frequently. Our normal maintenance and testing schedule is typically just a half-hour no-load run each month and then a four-hour load bank test annually. Utility outages, it's something that we work to design to ensure that those are minimal and hopefully never happen, but those in most cases are an anomaly. That's all I have on air missions."
h2_2026_03_23,h2_2026_03_23_t00091,developer,Unknown speaker,SPEAKER_57,00:43:44.657,18,False,"For the sake of time, I'm happy closing our 10 minutes and proceeding into the next section."
h2_2026_03_23,h2_2026_03_23_t00092,official,Unknown speaker,SPEAKER_28,00:43:49.518,19,False,"Very good. Then under the rules, we have another 10-minute segment, up to 10 minutes for the opponents."
h2_2026_03_23,h2_2026_03_23_t00093,public,Unknown speaker,SPEAKER_66,00:44:08.182,204,False,"My name is Don Hanrahan, and I'm a retired attorney. There's a number of things that need to be rebutted here. First of all, you have to regulate not just whether this is a permitted use, not just whether it meets narrow, minimal criteria in the zoning ordinance. The zoning ordinance says these are minimal requirements, minimal. And what the county board's obligation is is to evaluate the intensity of any permitted use to decide whether the specifics that it does meet are sufficient to protect the health, safety, and general welfare of the community. And that is your legal obligation. saying again and again that all we have to do is to meet these narrow little requirements on a 10-page document that they filled out is baloney. You have to consider the health, safety, and general welfare requirements. And to get to the last issue first, do you know they're proposing in their 10-page little permit application, they're proposing that the county just waive and that the EPA just waive all the noise requirements every time they run their diesel backup generators for more than just testing. So if the power goes out, 420 diesel generators"
h2_2026_03_23,h2_2026_03_23_t00094,public,Unknown speaker,SPEAKER_66,00:45:42.797,251,True,"Each the size of a semi-truck trailer are going to be roaring away at full blast. You know what that sounds like? It sounds like a helicopter landing on top of your house. Jobs, especially union jobs, we're all for that. But here's the thing. If you're going to have 500 union jobs, first of all, for four to six years, that means... Not only are you going to have the data center noise, not only are you going to have the diesel backup generator noise, you're also going to have construction noise for equipment that's just immense going on for four to six years. But here's the thing about the union jobs. The jobs that are being created to construct this thing are building a machine that's an AI machine. That is artificial intelligence, which we know takes away jobs. It takes away jobs. We don't know how many, but it takes away the kinds of jobs that we have in Sangamon County that other unions rely on. Our AFSCME workers, our Service Employees International Union, those are the kinds of jobs that disappear with AI. So let's not talk just about jobs. This company is owned by BlackRock, the biggest company on earth. And I want to mention, too, that, you know, They talk about how they're going to be good neighbors and comply and deal with all the pollution regulations, but they promise that in Aurora, too."
h2_2026_03_23,h2_2026_03_23_t00095,public,Unknown speaker,SPEAKER_66,00:47:31.903,261,True,"buildings, each 450,000 square feet. The county board staff claims that, oh, it's no bigger than a grain elevator. You know how big a grain elevator is, 10 acres maybe, 25 if there is a rail facility. This thing... is gargantuan. They talk about water efficiency, but what they don't tell you and they refuse to answer is their indirect water use. 600 megawatts of power requires generating power. From what? Out of thin air? Well, if it's solar, yeah, kind of. But it's not all solar. It's nuclear. It's coal. It's gas. It's the kind of power that consumes vast amounts of water. If you're running 600 megawatts and you're drawing it off coal, gas, and nuclear, you're using millions of gallons of water every day, millions. And they don't want to talk about indirect water use. And they tell you that Aurora is a legacy plant. It's all of eight years old. But what they don't tell you is that phase three of the Aurora plant is brand new. Its construction started in 2024. Did they tell everybody they were going to meet the requirements then? That phase is one of the ones that's producing all the problems in Aurora. And there's no homes near, but there's livestock near. There's livestock near a livestock operation, a kennel. How is that compatible under the regulations to consider compatible use? It's incompatible with those uses nearby, uses that were already permitted."
h2_2026_03_23,h2_2026_03_23_t00096,public,Unknown speaker,SPEAKER_66,00:49:39.329,19,True,"Can I cede some of my time to one of the landowners, Mr. Federer, Mr. Schultz, or Mr. Carruthers?"
h2_2026_03_23,h2_2026_03_23_t00097,official,Unknown speaker,SPEAKER_28,00:49:51.735,9,False,You can organize your time any way you want.
h2_2026_03_23,h2_2026_03_23_t00098,public,Unknown speaker,SPEAKER_66,00:49:54.116,27,True,Can we pause for a second while I ask? Do one of you guys want to come up and speak during this time for a few minutes?
h2_2026_03_23,h2_2026_03_23_t00099,staff,Unknown speaker,SPEAKER_69,00:50:03.861,7,True,How much time is left? Four minutes.
h2_2026_03_23,h2_2026_03_23_t00100,public,Unknown speaker,SPEAKER_72,00:50:07.083,1,False,Okay.
h2_2026_03_23,h2_2026_03_23_t00101,public,Unknown speaker,SPEAKER_66,00:50:12.599,12,False,It's important that you hear from the people who live there.
h2_2026_03_23,h2_2026_03_23_t00102,public,Unknown speaker,SPEAKER_40,00:50:22.043,42,False,"Thank you. My name is Gary Schultz. I'm a union laborer. I live a mile and a half and louder from this proposed area. Noise is the second largest environmental cause of health problems. Just after air pollution in data centers,"
h2_2026_03_23,h2_2026_03_23_t00103,public,Unknown speaker,SPEAKER_40,00:50:43.231,354,True,"and produce plenty of that. I'm not here to tell you about how bad data centers are because you already know from researching them. The low-frequency hum is reported in homes seven miles away, and the solar panels surrounding over half of it amplify it, making it louder and travel further, causing sleep problems, stress, anxiety. Proves me wrong. Makes people live in hell, living around them. Then permanent... And for those 100 permanent jobs, three-quarters of them are remote. I don't know if it's been brought up, but there's train tracks out there, and they pass there. And they'll sit there for 15 minutes, sometimes two hours. What they're going to do is they've got a fire and burdens coming out, and they've got to sit there at the tracks. Then they've got to back up for two and a half miles and drive eight miles around to get to where this place is going to be. wanting to be. And the reason I say that is because there was a child having a breathing problem seven years ago and almost died because the train had the tracks blocked and the rescue squad couldn't get through. I don't know if that would ever have bothered. And what if the burden's busy on a fire call? They're going to call a spring service and then we're going to pay for it because all this money is going to Macoupin. Nobody seems to be concerned about the water table out there. The water table, the lime net coverage is about 20 feet down out there. And when they go punching their caissons in for these stand-up panels they're putting in, they're going to go 40 to 50 feet. Just across the street, they're only 35 to 38 feet. And they're going to punch through it, and they're going to damage the water. There's a lot of people out there still on wells, but I know that's not a concern to theirs."
h2_2026_03_23,h2_2026_03_23_t00104,public,Unknown speaker,SPEAKER_40,00:52:44.451,72,False,"These used vacuum salesmen that work for Cyrus One who lie under oath are not new AI data center buddies. They might have taken a few of you out for meals to convince you how wonderful it is, but they won't remember you after this. But we sure the hell will. The majority will. Most of the people crowding this building don't even know what an AI data center is."
h2_2026_03_23,h2_2026_03_23_t00105,public,Unknown speaker,SPEAKER_40,00:53:19.521,11,False,"As soon as this is passed, let's change this around."
