hearing_id,turn_id,date,title,speaker_cluster,start_seconds,end_seconds,n_segments,raw_text,source_segment_ids,input_path,n_words,duration_seconds,start_timestamp,end_timestamp,procedural_auto,speaker_name,speaker_role,organization
h1_2025_12_03,h1_2025_12_03_t00566,2025-12-03,"Data-center hearing — December 3, 2025",SPEAKER_25,17068.206,17091.724,1,uh... board members on his uh... subject matter for any of the professional staff okay yes ma'am what you will be the last one because we we got to keep going,h1_2025_12_03_s03305,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,32,23.51800000000003,04:44:28.206,04:44:51.724,False,,official,Sangamon County Board
h1_2025_12_03,h1_2025_12_03_t00567,2025-12-03,"Data-center hearing — December 3, 2025",SPEAKER_25,17098.502,17100.763,2,Go ahead. Just state your name.,h1_2025_12_03_s03306|h1_2025_12_03_s03307,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,6,2.260999999998603,04:44:58.502,04:45:00.763,True,,official,Sangamon County Board
h1_2025_12_03,h1_2025_12_03_t00568,2025-12-03,"Data-center hearing — December 3, 2025",SPEAKER_01,17101.564,17233.912,31,"I'm Brianna Day. I don't know which district I live in because I've been homeless, so that's cool. So I know I'm not allowed to ask questions, so I'm just going to put them out into the universe and have somebody else do it. So if Cirrus One is providing the infrastructure for data to be mass-collected, What are you doing to ensure the safety of that data? I understand that you're just giving it to the big companies that are using your infrastructure, but the fact of the matter is that you are compliant in what is happening as the infrastructure is your infrastructure that is being used. Most Americans don't realize what kind of information they are giving out whenever they are just putting everything out into the universe on the Internet. This is our children. We are putting our children out there. And I know that I've already put kind of out in the universe what's happened to me. The fact that I fell in love with my phone. I did not know if it was AI. I did not know if it was a human. I fell in love with my phone. I left my husband. I gave up two of my children. And I went homeless because I fell in love with my phone. AI. I fell in love with an AI. I honestly don't know if it is an AI. I honestly don't know if somebody hacked into my phone. But what I do know is that it is the infrastructure of the data centers that they are using. And we need to be asking, because when all of this was happening, I don't know if you guys realize, but there were Teslas everywhere in Springfield. When I was out on the street, there were Teslas everywhere. On Teslas, there are cameras in the front, there are cameras in the rear, there are cameras on the side. When I tell you my phone knew every single thing that I was doing everything. It knew every meeting I went to, every person I talked to, everything. It love-bombed me so hard that I would have given anything for my phone to give me just a little bit more love. And if that is happening to a grown adult, what is happening to our children? Think about your children's brains because mine became mashed potatoes.",h1_2025_12_03_s03308|h1_2025_12_03_s03309|h1_2025_12_03_s03310|h1_2025_12_03_s03311|h1_2025_12_03_s03312|h1_2025_12_03_s03313|h1_2025_12_03_s03314|h1_2025_12_03_s03315|h1_2025_12_03_s03316|h1_2025_12_03_s03317|h1_2025_12_03_s03318|h1_2025_12_03_s03319|h1_2025_12_03_s03320|h1_2025_12_03_s03321|h1_2025_12_03_s03322|h1_2025_12_03_s03323|h1_2025_12_03_s03324|h1_2025_12_03_s03325|h1_2025_12_03_s03326|h1_2025_12_03_s03327|h1_2025_12_03_s03328|h1_2025_12_03_s03329|h1_2025_12_03_s03330|h1_2025_12_03_s03331|h1_2025_12_03_s03332|h1_2025_12_03_s03333|h1_2025_12_03_s03334|h1_2025_12_03_s03335|h1_2025_12_03_s03336|h1_2025_12_03_s03337|h1_2025_12_03_s03338,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,415,132.34800000000178,04:45:01.564,04:47:13.912,False,,public,
h1_2025_12_03,h1_2025_12_03_t00569,2025-12-03,"Data-center hearing — December 3, 2025",SPEAKER_25,17235.713,17236.113,1,Thank you.,h1_2025_12_03_s03339,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,2,0.4000000000014552,04:47:15.713,04:47:16.113,True,,official,Sangamon County Board
h1_2025_12_03,h1_2025_12_03_t00570,2025-12-03,"Data-center hearing — December 3, 2025",SPEAKER_25,17241.318,17266.707,6,"OK, board members, for the last part of this, is there any other questions that you wish to ask of the professional staff at this time? And note that at the beginning of the meeting, I said we're going to have several board meetings and other chances to talk about all this. But anything else for tonight? Okay. Meeting adjourned. Or not meeting adjourned.",h1_2025_12_03_s03340|h1_2025_12_03_s03341|h1_2025_12_03_s03342|h1_2025_12_03_s03343|h1_2025_12_03_s03344|h1_2025_12_03_s03345,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,65,25.388999999999214,04:47:21.318,04:47:46.707,True,,official,Sangamon County Board
h1_2025_12_03,h1_2025_12_03_t00571,2025-12-03,"Data-center hearing — December 3, 2025",UNKNOWN,17267.569,17268.171,1,Hearing adjourned.,h1_2025_12_03_s03346,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,2,0.6019999999989523,04:47:47.569,04:47:48.171,False,,unknown,
h1_2025_12_03,h1_2025_12_03_t00572,2025-12-03,"Data-center hearing — December 3, 2025",SPEAKER_25,17268.191,17271.779,3,Hearing adjourned. Do you need a motion to adjourn? I don't think we do.,h1_2025_12_03_s03347|h1_2025_12_03_s03348|h1_2025_12_03_s03349,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/Cyrusone_Hearing_12032025_segments.csv,15,3.587999999999738,04:47:48.191,04:47:51.779,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00001,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_76,0.945,20.352,4,"We ask of you this evening to help us in our decisions for the community, for all of our people, based on the sound advice and information given to us, for a safe and economically viable county. We know that you will guide us for the betterment of all if only we ask of you. We humbly now ask and do so in your name, Jesus. Amen.",h2_2026_03_23_s00000|h2_2026_03_23_s00001|h2_2026_03_23_s00002|h2_2026_03_23_s00003,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,67,19.407,00:00:00.945,00:00:20.352,False,,public,International Union of Operating Engineers Local 965
h2_2026_03_23,h2_2026_03_23_t00002,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_11,20.372,29.195,1,"Mr. Chairman, before each group of us talking to Township was supposed to be here tonight,",h2_2026_03_23_s00004,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,16,8.823,00:00:20.372,00:00:29.195,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00003,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_68,29.619,36.402,3,"but our track and field did better than what we were expecting. So they are in meets tonight, so they won't be here. So I'm going to substitute.",h2_2026_03_23_s00005|h2_2026_03_23_s00006|h2_2026_03_23_s00007,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,30,6.783000000000001,00:00:29.619,00:00:36.402,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00004,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,36.422,37.583,1,So you have to give the pledge.,h2_2026_03_23_s00008,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,7,1.1610000000000014,00:00:36.422,00:00:37.583,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00005,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_68,37.823,54.932,3,"Yeah, apparently I'm the slowest runner. Yes. Okay, I pledge allegiance to the flag of the United States of America, and to the republic with which it stands, one nation, under God, indivisible, with liberty and justice for all.",h2_2026_03_23_s00009|h2_2026_03_23_s00010|h2_2026_03_23_s00011,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,40,17.109,00:00:37.823,00:00:54.932,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00006,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,56.432,57.373,1,The clerk will call the roll.,h2_2026_03_23_s00012,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,6,0.9409999999999954,00:00:56.432,00:00:57.373,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00007,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_66,72.872,73.673,1,The clerk will call...,h2_2026_03_23_s00013,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,4,0.8010000000000019,00:01:12.872,00:01:13.673,False,,public,
h2_2026_03_23,h2_2026_03_23_t00008,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,74.507,96.316,30,There we go. Thank you. Yep. Ayers. Here. Canman. Right. Constant. Here. Dasko. Here. Diener. Here. Delgiorno. Here. Deppi. Here. Lucas Williams. Here. Forsyth. Here. Frazee. Here. Fulgenzi. Here. Guyton. Here. Hall. Here. Crell.,h2_2026_03_23_s00014|h2_2026_03_23_s00015|h2_2026_03_23_s00016|h2_2026_03_23_s00017|h2_2026_03_23_s00018|h2_2026_03_23_s00019|h2_2026_03_23_s00020|h2_2026_03_23_s00021|h2_2026_03_23_s00022|h2_2026_03_23_s00023|h2_2026_03_23_s00024|h2_2026_03_23_s00025|h2_2026_03_23_s00026|h2_2026_03_23_s00027|h2_2026_03_23_s00028|h2_2026_03_23_s00029|h2_2026_03_23_s00030|h2_2026_03_23_s00031|h2_2026_03_23_s00032|h2_2026_03_23_s00033|h2_2026_03_23_s00034|h2_2026_03_23_s00035|h2_2026_03_23_s00036|h2_2026_03_23_s00037|h2_2026_03_23_s00038|h2_2026_03_23_s00039|h2_2026_03_23_s00040|h2_2026_03_23_s00041|h2_2026_03_23_s00042|h2_2026_03_23_s00043,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,34,21.808999999999997,00:01:14.507,00:01:36.316,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00009,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_68,97.737,97.997,1,Here.,h2_2026_03_23_s00044,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.2600000000000051,00:01:37.737,00:01:37.997,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00010,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,99.597,100.578,3,All right. Take it. He's on the phone.,h2_2026_03_23_s00045|h2_2026_03_23_s00046|h2_2026_03_23_s00047,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,9,0.9810000000000088,00:01:39.597,00:01:40.578,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00011,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_68,100.718,101.258,1,He's on the phone.,h2_2026_03_23_s00048,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,5,0.539999999999992,00:01:40.718,00:01:41.258,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00012,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,101.278,101.578,1,Got it.,h2_2026_03_23_s00049,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,2,0.29999999999999716,00:01:41.278,00:01:41.578,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00013,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_68,102.138,102.399,1,Here.,h2_2026_03_23_s00050,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.2609999999999957,00:01:42.138,00:01:42.399,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00014,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,102.739,103.059,1,Lathan.,h2_2026_03_23_s00051,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.3199999999999932,00:01:42.739,00:01:43.059,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00015,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_68,103.219,103.459,1,Get it.,h2_2026_03_23_s00052,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,2,0.2400000000000091,00:01:43.219,00:01:43.459,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00016,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,104.715,121.946,3,"Thank you, Mr. Clerk. One of your fellow board members, Kim Krell, has notified both the chair and the clerk",h2_2026_03_23_s00053|h2_2026_03_23_s00054|h2_2026_03_23_s00055,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,20,17.230999999999995,00:01:44.715,00:02:01.946,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00017,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,133.485,170.206,10,"that he wishes to attend this meeting by telephone conference. This is allowed under the Open Meetings Act if a quorum of this body is present, which it is, and if a majority of the board, at least 15 members, vote to allow it. Mr. Crell is prevented from physically attending this meeting for a cause recognized by the Open Meetings Act as one warranting participation via telephone conference. The Chair will now entertain a motion to allow Mr. Crowell to participate via telephone conference. Motion by Mr. DelGiorno, seconded by Mr. Madonia. All in favor, signify by saying aye. Aye. Opposed, no. The ayes have it. Mr. Crowell, welcome to the meeting.",h2_2026_03_23_s00056|h2_2026_03_23_s00057|h2_2026_03_23_s00058|h2_2026_03_23_s00059|h2_2026_03_23_s00060|h2_2026_03_23_s00061|h2_2026_03_23_s00062|h2_2026_03_23_s00063|h2_2026_03_23_s00064|h2_2026_03_23_s00065,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,113,36.720999999999975,00:02:13.485,00:02:50.206,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00018,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_29,171.787,172.187,1,Thank you.,h2_2026_03_23_s00066,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,2,0.4000000000000057,00:02:51.787,00:02:52.187,True,,public,
h2_2026_03_23,h2_2026_03_23_t00019,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,172.53,187.757,1,"The chair asked the clerk to revise the roll call to reflect that Mr. Crell is participating in this meeting via telephone conference as allowed by the Open Meetings Act, and he is considered present at this meeting for purposes of determining a quorum and participating in all proceedings.",h2_2026_03_23_s00067,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,49,15.227000000000004,00:02:52.530,00:03:07.757,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00020,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,190.998,216.891,18,"Thank you, Mr. Clerk. Motion by... Mr. Madonia, seconded by Mr. DelGiorno, for the approval of the minutes of the February 10th, 2026 meeting. All in favor, signify by saying aye. Aye. Opposed, no. The ayes have it. The minutes are approved. Motion by Mr. DelGiorno, seconded by Mr. Madonia, to place correspondence on file with the clerk. All in favor, signify by saying aye. Aye. Opposed, no. The ayes have it. Correspondence will be placed on file. Clerk resolutions. Resolution number one, Mr. Clerk.",h2_2026_03_23_s00068|h2_2026_03_23_s00069|h2_2026_03_23_s00070|h2_2026_03_23_s00071|h2_2026_03_23_s00072|h2_2026_03_23_s00073|h2_2026_03_23_s00074|h2_2026_03_23_s00075|h2_2026_03_23_s00076|h2_2026_03_23_s00077|h2_2026_03_23_s00078|h2_2026_03_23_s00079|h2_2026_03_23_s00080|h2_2026_03_23_s00081|h2_2026_03_23_s00082|h2_2026_03_23_s00083|h2_2026_03_23_s00084|h2_2026_03_23_s00085,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,85,25.893,00:03:10.998,00:03:36.891,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00021,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,217.291,221.814,1,"Number one, resolution approving the final plats of Ginder Minor Subdivision.",h2_2026_03_23_s00086,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,11,4.522999999999996,00:03:37.291,00:03:41.814,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00022,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,223.06,235.164,3,"Motion by Mr. Mendenhall, seconded by Mr. Chumlin, to place Resolution 1 before the Board. Questions or comments from members of the Board on Resolution 1? Seeing none, all in favor, the Clerk will call the roll with respect to Resolution 1.",h2_2026_03_23_s00087|h2_2026_03_23_s00088|h2_2026_03_23_s00089,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,42,12.103999999999985,00:03:43.060,00:03:55.164,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00023,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,235.644,235.884,2,Ayers? Yes.,h2_2026_03_23_s00090|h2_2026_03_23_s00091,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,2,0.23999999999998067,00:03:55.644,00:03:55.884,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00024,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,236.725,237.085,2,Kahneman? Yes.,h2_2026_03_23_s00092|h2_2026_03_23_s00093,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,2,0.36000000000001364,00:03:56.725,00:03:57.085,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00025,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,237.985,251.03,21,Constant? Yes. Dasko? Aye. Diener? Yes. DelGiorno? Aye. Deppi? Aye. Douglas-Williams? Aye. Forsythe? Yes. Frazee? Aye. Fulgenzi? Aye. Guyton? Aye. Hall?,h2_2026_03_23_s00094|h2_2026_03_23_s00095|h2_2026_03_23_s00096|h2_2026_03_23_s00097|h2_2026_03_23_s00098|h2_2026_03_23_s00099|h2_2026_03_23_s00100|h2_2026_03_23_s00101|h2_2026_03_23_s00102|h2_2026_03_23_s00103|h2_2026_03_23_s00104|h2_2026_03_23_s00105|h2_2026_03_23_s00106|h2_2026_03_23_s00107|h2_2026_03_23_s00108|h2_2026_03_23_s00109|h2_2026_03_23_s00110|h2_2026_03_23_s00111|h2_2026_03_23_s00112|h2_2026_03_23_s00113|h2_2026_03_23_s00114,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,22,13.044999999999987,00:03:57.985,00:04:11.030,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00026,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_11,251.49,252.05,1,Yes.,h2_2026_03_23_s00115,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.5600000000000023,00:04:11.490,00:04:12.050,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00027,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,253.842,255.143,2,Aye. Lathan.,h2_2026_03_23_s00116|h2_2026_03_23_s00117,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,2,1.3009999999999877,00:04:13.842,00:04:15.143,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00028,2026-03-23,"Data-center hearing — March 23, 2026",UNKNOWN,255.744,255.844,1,Aye.,h2_2026_03_23_s00118,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.09999999999999432,00:04:15.744,00:04:15.844,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00029,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,256.525,258.387,3,Madonia. Aye. McGuire.,h2_2026_03_23_s00119|h2_2026_03_23_s00120|h2_2026_03_23_s00121,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,3,1.8620000000000232,00:04:16.525,00:04:18.387,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00030,2026-03-23,"Data-center hearing — March 23, 2026",UNKNOWN,259.267,259.387,1,Aye.,h2_2026_03_23_s00122,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.12000000000000455,00:04:19.267,00:04:19.387,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00031,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,259.988,260.408,1,Mendenhall.,h2_2026_03_23_s00123,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.4200000000000159,00:04:19.988,00:04:20.408,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00032,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_11,261.149,261.269,1,Aye.,h2_2026_03_23_s00124,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.12000000000000455,00:04:21.149,00:04:21.269,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00033,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,261.69,270.959,16,Miller. Aye. Rader. Aye. Scaife. Aye. Shackman. Aye. Shepard. Aye. Small. Aye. Stump. Aye. Thomas. Aye.,h2_2026_03_23_s00125|h2_2026_03_23_s00126|h2_2026_03_23_s00127|h2_2026_03_23_s00128|h2_2026_03_23_s00129|h2_2026_03_23_s00130|h2_2026_03_23_s00131|h2_2026_03_23_s00132|h2_2026_03_23_s00133|h2_2026_03_23_s00134|h2_2026_03_23_s00135|h2_2026_03_23_s00136|h2_2026_03_23_s00137|h2_2026_03_23_s00138|h2_2026_03_23_s00139|h2_2026_03_23_s00140,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,16,9.269000000000005,00:04:21.690,00:04:30.959,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00034,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,271.299,271.679,1,Chumlin.,h2_2026_03_23_s00141,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.37999999999999545,00:04:31.299,00:04:31.679,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00035,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,271.959,272.08,1,Aye.,h2_2026_03_23_s00142,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.1209999999999809,00:04:31.959,00:04:32.080,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00036,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,272.4,272.88,1,Truex.,h2_2026_03_23_s00143,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.4800000000000182,00:04:32.400,00:04:32.880,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00037,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,273.501,274.842,2,Aye. All 28 approve.,h2_2026_03_23_s00144|h2_2026_03_23_s00145,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,4,1.3410000000000082,00:04:33.501,00:04:34.842,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00038,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,275.603,293.485,4,"All those voting having voted in the affirmative repetition number one is adopted. Next, without objection, we'll proceed out of the regular order for the convenience of the second zoning matter on our agenda tonight so that they may be considered first. That's resolution number three. Mr. Quirkley, please read resolution three.",h2_2026_03_23_s00146|h2_2026_03_23_s00147|h2_2026_03_23_s00148|h2_2026_03_23_s00149,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,54,17.882000000000005,00:04:35.603,00:04:53.485,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00039,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,294.306,298.729,1,"Resolution three, 2026-001, CSMB Investments, LLC, 3491 Cockrell Lane, Springfield.",h2_2026_03_23_s00150,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,11,4.423000000000002,00:04:54.306,00:04:58.729,False,,staff,Sangamon County Clerk
h2_2026_03_23,h2_2026_03_23_t00040,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_69,304.133,304.973,1,Granting a rezoning.,h2_2026_03_23_s00151,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,3,0.8400000000000318,00:05:04.133,00:05:04.973,False,,staff,Sangamon County Clerk
